MSV,classCode,subjectCode
21007034,PHY1103 7,PHY1103
21007045,BIO2045E 3CLCCNS,BIO2045E CLCCNS
21007045,BIO2403E 5CLCCNS,BIO2403E CLCCNS
21007045,BIO3178 8CLCCNS,BIO3178 CLCCNS
21007045,CHE1081 13CLCCNS,CHE1081 CLCCNS
21007045,GEO1050 1,GEO1050
21007045,MAT1192 7CLCCNS,MAT1192 CLCCNS
21007049,HIS1056 3,HIS1056
21007049,MAT2301 3,MAT2301
21007049,MAT2303 4,MAT2303
21007049,PHI1002 7,PHI1002
21007049,POL1001 11,POL1001
21007053,MAT2318 2,MAT2318
21007053,PHI1002 8,PHI1002
21007053,PHY1020 4CTĐB,PHY1020 CTĐB
21007053,PHY1108 7,PHY1108
21007053,PHY2302 6,PHY2302
21007054,GEO1050 1,GEO1050
21007054,MAT1076,MAT1076
21007054,MAT2301 1,MAT2301
21007054,MAT2303 1,MAT2303
21007054,POL1001 6,POL1001
21007056,BIO2045E 3CLCCNS,BIO2045E CLCCNS
21007056,BIO2403E 4CLCCNS,BIO2403E CLCCNS
21007056,BIO3178 9CLCCNS,BIO3178 CLCCNS
21007056,CHE1081 13CLCCNS,CHE1081 CLCCNS
21007056,MAT1192 7CLCCNS,MAT1192 CLCCNS
21007060,PHY1113 1,PHY1113
21007060,PHY2304 6,PHY2304
21007060,PHY2306,PHY2306
21007065,BIO2045E 3CLCCNS,BIO2045E CLCCNS
21007065,BIO2403E 6CLCCNS,BIO2403E CLCCNS
21007065,BIO3178 9CLCCNS,BIO3178 CLCCNS
21007065,CHE1081 13CLCCNS,CHE1081 CLCCNS
21007065,MAT1192 7CLCCNS,MAT1192 CLCCNS
21007079,MAT1076,MAT1076
21007079,MAT2301 1,MAT2301
21007079,MAT2303 1,MAT2303
21007079,PHY1020 3,PHY1020
21007082,CHE1052 2CLCCNH,CHE1052 CLCCNH
21007082,GEO1050 6,GEO1050
21007082,MAT1092 9CLCCNH,MAT1092 CLCCNH
21007082,PHY1103 14CLCMTKHTT,PHY1103 CLCMTKHTT
21007103,HIS1056 4,HIS1056
21007103,MAT2301 3,MAT2301
21007103,MAT2303 4,MAT2303
21007103,PHY1100 4,PHY1100
21007108,GEO2300 1,GEO2300
21007108,GEO3237,GEO3237
21007108,HIS1056 1,HIS1056
21007108,MAT1091 7,MAT1091
21007108,PHI1002 9,PHI1002
21007108,PHY1100 4,PHY1100
21007109,GEO1050 1,GEO1050
21007109,MAT1076,MAT1076
21007109,MAT2301 1,MAT2301
21007109,MAT2303 1,MAT2303
21007110,CHE1081 10,CHE1081
21007110,EVS2017,EVS2017
21007110,EVS3242 2,EVS3242
21007110,EVS3248,EVS3248
21007110,HIS1056 10,HIS1056
21007110,MAT1092 7,MAT1092
21007110,MAT1101 7,MAT1101
21007110,PHI1002 5,PHI1002
21007110,PHY1100 1,PHY1100
21007123,CHE1052 3CLCCNH,CHE1052 CLCCNH
21007123,HIS1056 1,HIS1056
21007123,MAT1092 3,MAT1092
21007123,MAT1101 11,MAT1101
21007123,PHI1002 9,PHI1002
21007123,PHY1103 10,PHY1103
21007144,CHE1095E TTH,CHE1095E TTH
21007144,CHE1099E 2TTH,CHE1099E TTH
21007144,CHE2118E TTH,CHE2118E TTH
21007144,MAT1092 12TTH,MAT1092 TTH
21007144,PHY1161 2TTH,PHY1161 TTH
21007154,MAT2317 3CLCMTKHTT,MAT2317 CLCMTKHTT
21007154,MAT2502 3CLCMTKHTT,MAT2502 CLCMTKHTT
21007154,MAT3500 3CLCMTKHTT,MAT3500 CLCMTKHTT
21007155,CHE1095E TTH,CHE1095E TTH
21007155,CHE1099E 2TTH,CHE1099E TTH
21007155,HIS1001 12,HIS1001
21007155,MAT1092 1,MAT1092
21007155,PHY1161 1CTĐB,PHY1161 CTĐB
21007156,CHE1081 3,CHE1081
21007156,EVS2302 1,EVS2302
21007156,EVS3245 2,EVS3245
21007156,HIS1001 7,HIS1001
21007156,MAT1092 3,MAT1092
21007156,PHY1100 4,PHY1100
21007159,HIS1056 9,HIS1056
21007159,HMO2021,HMO2021
21007159,HMO2106,HMO2106
21007159,MAT1092 6,MAT1092
21007159,PHY1103 5,PHY1103
21007163,GEO2300 3,GEO2300
21007163,GEO2400 1,GEO2400
21007163,GEO2404 1,GEO2404
21007163,GEO3402 1,GEO3402
21007163,MAT1091 7,MAT1091
21007176,BIO2045E 3CLCCNS,BIO2045E CLCCNS
21007176,BIO2403E 3CLCCNS,BIO2403E CLCCNS
21007176,BIO3178 4CLCCNS,BIO3178 CLCCNS
21007176,CHE1081 12CLCCNS,CHE1081 CLCCNS
21007176,MAT1192 6CLCCNS,MAT1192 CLCCNS
21007176,PHI1002 4,PHI1002
21007178,GEO2300 3,GEO2300
21007178,GEO2400 1,GEO2400
21007178,GEO2404 1,GEO2404
21007178,GEO3402 1,GEO3402
21007178,MAT1091 1,MAT1091
21007179,HIS1056 2,HIS1056
21007179,MAT1076,MAT1076
21007179,MAT2301 2,MAT2301
21007179,MAT2303 2,MAT2303
21007179,MAT3300 3TNT,MAT3300 TNT
21007196,BIO2403E 7CLCCNS,BIO2403E CLCCNS
21007196,BIO3178 1CLCCNS,BIO3178 CLCCNS
21007196,CHE1081 11CLCCNS,CHE1081 CLCCNS
21007196,GEO1050 5,GEO1050
21007196,MAT1192 5CLCCNS,MAT1192 CLCCNS
21007201,CHE1080 2,CHE1080
21007201,GEO3209,GEO3209
21007201,MAT1091 2,MAT1091
21007201,PHI1002 1,PHI1002
21007203,HIS1056 2,HIS1056
21007203,PHY1108 6,PHY1108
21007203,PHY1113 7,PHY1113
21007203,PHY2302 3,PHY2302
21007211,CHE1052 3CLCCNH,CHE1052 CLCCNH
21007211,MAT1092 9CLCCNH,MAT1092 CLCCNH
21007211,PHY1103 16CLCCNH,PHY1103 CLCCNH
21007221,MAT2301 3,MAT2301
21007221,MAT2303 2,MAT2303
21007221,PHY1020 3,PHY1020
21007232,BIO3178 3CLCCNS,BIO3178 CLCCNS
21007232,CHE1081 12CLCCNS,CHE1081 CLCCNS
21007232,GEO1050 2,GEO1050
21007232,MAT1192 6CLCCNS,MAT1192 CLCCNS
21007234,GEO1050 1,GEO1050
21007234,PHY1108 2,PHY1108
21007234,PHY1113 7,PHY1113
21007234,PHY2302 3,PHY2302
21007240,CHE1081 2,CHE1081
21007240,EVS2302 5CTĐB,EVS2302 CTĐB
21007240,EVS3402 CTĐB,EVS3402 CTĐB
21007240,MAT1092 2,MAT1092
21007240,PHI1002 7,PHI1002
21007240,PHY1100E CLCCNKTMT,PHY1100E CLCCNKTMT
21007246,GEO1050 5,GEO1050
21007246,GLO2038 2,GLO2038
21007246,MAT1101 11,MAT1101
21007246,MAT1192 1,MAT1192
21007246,MNS1052,MNS1052
21007246,PHY1100 1,PHY1100
21007246,POL1001 7,POL1001
21007254,CHE1052 5CLCHD,CHE1052 CLCHD
21007254,HIS1056 4,HIS1056
21007254,MAT1092 11CLCHD,MAT1092 CLCHD
21007254,PHY1103 19CLCHD,PHY1103 CLCHD
21007258,HIS1056 9,HIS1056
21007258,PHY1020 2,PHY1020
21007258,PHY1113 1,PHY1113
21007258,PHY2302 4,PHY2302
21007264,HIS1056 1,HIS1056
21007264,MAT2502 2,MAT2502
21007264,MAT3500 2,MAT3500
21007264,PHY1100 7,PHY1100
21007282,MAT2502 7,MAT2502
21007282,MAT3500 2,MAT3500
21007282,PHY1100 8,PHY1100
21007283,CHE1048,CHE1048
21007283,CHE1083,CHE1083
21007283,HIS1056 4,HIS1056
21007283,MAT1092 2,MAT1092
21007283,MAT1101 6,MAT1101
21007283,PHI1002 12,PHI1002
21007283,PHY1103 2,PHY1103
21007293,PHY1020 2,PHY1020
21007293,PHY1108 1,PHY1108
21007293,PHY1113 5,PHY1113
21007293,PHY2302 1,PHY2302
21007299,PHY1020 3,PHY1020
21007299,PHY1108 1,PHY1108
21007299,PHY2302 6,PHY2302
21007299,PHY2500 2,PHY2500
21007301,CHE1080 2,CHE1080
21007301,GEO3209,GEO3209
21007301,MAT1091 1,MAT1091
21007303,GEO2300 3,GEO2300
21007303,GEO2400 1,GEO2400
21007303,GEO2404 1,GEO2404
21007303,GEO3402 1,GEO3402
21007303,MAT1091 1,MAT1091
21007307,CHE1052 3CLCCNH,CHE1052 CLCCNH
21007307,HIS1056 4,HIS1056
21007307,MAT1092 8CLCCNH,MAT1092 CLCCNH
21007307,PHY1103 16CLCCNH,PHY1103 CLCCNH
21007310,MAT2303 2,MAT2303
21007310,MAT2314,MAT2314
21007310,PHY1100 14,PHY1100
21007315,CHE1052 4CLCHD,CHE1052 CLCHD
21007315,MAT1092 10CLCHD,MAT1092 CLCHD
21007315,PHY1103 19CLCHD,PHY1103 CLCHD
21007322,BIO2202 6,BIO2202
21007322,CHE1081 6,CHE1081
21007322,GEO1050 4,GEO1050
21007322,GLO2038 2,GLO2038
21007322,HIS1056 5,HIS1056
21007322,MAT1101 11,MAT1101
21007322,MAT1192 1,MAT1192
21007322,MNS1052,MNS1052
21007322,PHI1002 6,PHI1002
21007322,PHY1100 1,PHY1100
21007322,PHY1103 2,PHY1103
21007327,BIO2045E 1CLCCNS,BIO2045E CLCCNS
21007327,BIO2403E 8CLCCNS,BIO2403E CLCCNS
21007327,BIO3178 6CLCCNS,BIO3178 CLCCNS
21007327,CHE1081 11CLCCNS,CHE1081 CLCCNS
21007327,MAT1101 14,MAT1101
21007327,MAT1192 5CLCCNS,MAT1192 CLCCNS
21007327,POL1001 12,POL1001
21007330,GLO2038 1,GLO2038
21007330,MAT1101 1,MAT1101
21007330,MAT1192 1,MAT1192
21007330,MNS1052,MNS1052
21007330,PHY1100 1,PHY1100
21007333,CHE1052 2CLCCNH,CHE1052 CLCCNH
21007333,GEO1050 6,GEO1050
21007333,MAT1092 8CLCCNH,MAT1092 CLCCNH
21007333,PHI1002 5,PHI1002
21007333,PHY1103 16CLCCNH,PHY1103 CLCCNH
21007345,CHE1080 4,CHE1080
21007345,EVS3244 1,EVS3244
21007345,HIS1056 3,HIS1056
21007345,MAT1092 3,MAT1092
21007345,PHY1020 3,PHY1020
21007345,PHY1100 13,PHY1100
21007345,PHY1108 3,PHY1108
21007345,PHY1113 6,PHY1113
21007345,PHY2302 3,PHY2302
21007345,PHY3302,PHY3302
21007357,GEO2300 3,GEO2300
21007357,GEO2400 1,GEO2400
21007357,GEO2404 1,GEO2404
21007357,GEO3402 1,GEO3402
21007357,HIS1056 1,HIS1056
21007357,MAT1091 7,MAT1091
21007362,GLO2038 2,GLO2038
21007362,HIS1056 4,HIS1056
21007362,MAT1101 14,MAT1101
21007362,PHI1002 8,PHI1002
21007362,PHY1100 12,PHY1100
21007362,PHY1103 2,PHY1103
21007363,BIO3201 4,BIO3201
21007363,CHE1057 4,CHE1057
21007363,HIS1056 4,HIS1056
21007363,MAT1091 7,MAT1091
21007363,PHY1103 5,PHY1103
21007364,CHE1052 2CLCCNH,CHE1052 CLCCNH
21007364,HIS1056 1,HIS1056
21007364,MAT1092 8CLCCNH,MAT1092 CLCCNH
21007364,PHI1002 8,PHI1002
21007364,PHY1020 2,PHY1020
21007364,PHY1103 16CLCCNH,PHY1103 CLCCNH
21007365,BIO2045E 2CLCCNS,BIO2045E CLCCNS
21007365,BIO3178 4CLCCNS,BIO3178 CLCCNS
21007365,CHE1081 12CLCCNS,CHE1081 CLCCNS
21007365,GEO1050 6,GEO1050
21007390,CHE1081 10,CHE1081
21007390,EVS2302 1,EVS2302
21007390,EVS3245 1,EVS3245
21007390,MAT1092 6,MAT1092
21007390,PHI1002 9,PHI1002
21007390,PHY1100 12,PHY1100
21007393,CHE1077 TNH,CHE1077 TNH
21007393,CHE1099E 1TNH,CHE1099E TNH
21007393,CHE2110 2TNH,CHE2110 TNH
21007393,GEO1050 4,GEO1050
21007393,MAT1292 1TNH,MAT1292 TNH
21007393,PHY1161 1CTĐB,PHY1161 CTĐB
21007399,BIO3201 4,BIO3201
21007399,CHE1057 4,CHE1057
21007399,HIS1056 4,HIS1056
21007399,MAT1091 7,MAT1091
21007399,PHY1103 5,PHY1103
21007402,BIO2045E 3CLCCNS,BIO2045E CLCCNS
21007402,BIO2403E 5CLCCNS,BIO2403E CLCCNS
21007402,BIO3178 8CLCCNS,BIO3178 CLCCNS
21007402,CHE1081 13CLCCNS,CHE1081 CLCCNS
21007402,MAT1192 7CLCCNS,MAT1192 CLCCNS
21007402,PHY1020 4CTĐB,PHY1020 CTĐB
21007402,PHY1106 QTL,PHY1106 QTL
21007402,PHY1108 8QTL,PHY1108 QTL
21007402,PHY1113 1,PHY1113
21007402,PHY2302E QTL,PHY2302E QTL
21007405,CHE1080 1,CHE1080
21007405,GEO2300 1,GEO2300
21007405,MAT1091 2,MAT1091
21007405,PHY1100 1,PHY1100
21007411,GEO1050 3,GEO1050
21007411,GEO2059 1,GEO2059
21007411,GLO2038 1,GLO2038
21007411,MAT1101 3,MAT1101
21007411,MAT1192 3,MAT1192
21007411,MAT2317 5CLCMTKHTT,MAT2317 CLCMTKHTT
21007411,MAT2502 5CLCMTKHTT,MAT2502 CLCMTKHTT
21007411,MAT3500 4CLCMTKHTT,MAT3500 CLCMTKHTT
21007412,EVS2302 5CTĐB,EVS2302 CTĐB
21007412,HIS1056 7,HIS1056
21007412,HMO3204,HMO3204
21007412,MAT1101 13,MAT1101
21007412,PHY1103 5,PHY1103
21007412,PHY1108 6,PHY1108
21007419,GEO1050 5,GEO1050
21007419,GLO2038 2,GLO2038
21007419,MAT1101 11,MAT1101
21007419,MAT1192 1,MAT1192
21007419,MNS1052,MNS1052
21007419,PHY1100 1,PHY1100
21007419,POL1001 7,POL1001
21007424,HIS1056 7,HIS1056
21007424,MAT2301 4,MAT2301
21007424,MAT2303 2,MAT2303
21007424,PHI1002 9,PHI1002
21007424,PHY1100 1,PHY1100
21007437,CHE1095E TTH,CHE1095E TTH
21007437,CHE1099E 2TTH,CHE1099E TTH
21007437,CHE2110E TTH,CHE2110E TTH
21007437,MAT1092 12TTH,MAT1092 TTH
21007437,PHI1002 7,PHI1002
21007437,PHY1161 2TTH,PHY1161 TTH
21007448,GEO1050 5,GEO1050
21007448,GLO2038 2,GLO2038
21007448,MAT1101 11,MAT1101
21007448,MAT1192 1,MAT1192
21007448,MNS1052,MNS1052
21007448,PHY1100 1,PHY1100
21007448,POL1001 7,POL1001
21007449,GEO2300 1,GEO2300
21007449,GEO2400 1,GEO2400
21007449,GEO2404 1,GEO2404
21007449,GEO3402 1,GEO3402
21007449,HIS1056 9,HIS1056
21007449,MAT1091 2,MAT1091
21007461,GEO2300 1,GEO2300
21007461,GEO2400 1,GEO2400
21007461,GEO2404 1,GEO2404
21007461,GEO3402 1,GEO3402
21007461,MAT1091 7,MAT1091
21007475,CHE1052 4CLCHD,CHE1052 CLCHD
21007475,GEO1050 6,GEO1050
21007475,HIS1056 9,HIS1056
21007475,MAT1092 10CLCHD,MAT1092 CLCHD
21007475,PHY1103 18CLCHD,PHY1103 CLCHD
21007481,HMO2021,HMO2021
21007481,HMO2106,HMO2106
21007481,MAT1092 6,MAT1092
21007481,PHY1103 2,PHY1103
21007493,PHY1020 1,PHY1020
21007493,PHY1113 7,PHY1113
21007495,GEO1050 5,GEO1050
21007495,MAT1076,MAT1076
21007495,MAT2301 2,MAT2301
21007495,MAT2303 2,MAT2303
21007501,GEO2300 3,GEO2300
21007501,GEO2400 1,GEO2400
21007501,GEO2404 1,GEO2404
21007501,GEO3402 1,GEO3402
21007501,MAT1091 7,MAT1091
21007505,BIO2202 7,BIO2202
21007505,CHE1081 2,CHE1081
21007505,HIS1056 3,HIS1056
21007505,MAT1101 5,MAT1101
21007505,PHY1103 11,PHY1103
21007506,GEO1050 3,GEO1050
21007506,HMO3204,HMO3204
21007506,MAT1092 7,MAT1092
21007506,PHY1103 12,PHY1103
21007510,BIO3098,BIO3098
21007510,BIO3263 TNS,BIO3263 TNS
21007510,BIO3803E 2CLCCNS,BIO3803E CLCCNS
21007510,CHE1057 6CLCCNS,CHE1057 CLCCNS
21007510,GEO2320 1,GEO2320
21007510,MAT1091 8,MAT1091
21007510,PHY1103 1,PHY1103
21007511,CHE1081 3,CHE1081
21007511,EVS2302 1,EVS2302
21007511,EVS3245 2,EVS3245
21007511,MAT1092 7,MAT1092
21007511,PHY1100 4,PHY1100
21007545,MAT1092 2,MAT1092
21007545,MAT3373,MAT3373
21007545,MAT3517E 1CLCMTKHTT,MAT3517E CLCMTKHTT
21007545,PHY1113 2,PHY1113
21007556,PHY1020 3,PHY1020
21007556,PHY1108 4,PHY1108
21007556,PHY1113 4,PHY1113
21007556,PHY2302 1,PHY2302
21007557,HIS1056 10,HIS1056
21007557,PHI1002 7,PHI1002
21007557,PHY1108 2,PHY1108
21007557,PHY1113 2,PHY1113
21007557,PHY2302 3,PHY2302
21007575,PHY1020 2,PHY1020
21007575,PHY1108 4,PHY1108
21007575,PHY1113 5,PHY1113
21007575,PHY2302 1,PHY2302
21007579,GEO2300 3,GEO2300
21007579,GEO2400 2,GEO2400
21007579,GEO2404 1,GEO2404
21007579,GEO3402 1,GEO3402
21007579,MAT1091 8,MAT1091
21007582,GEO2300 2,GEO2300
21007582,GEO3237,GEO3237
21007582,HIS1056 4,HIS1056
21007582,MAT1091 5,MAT1091
21007582,PHY1100 13,PHY1100
21007583,CHE1080 4,CHE1080
21007583,GEO2300 3,GEO2300
21007583,HIS1056 2,HIS1056
21007583,MAT1101 10,MAT1101
21007583,PHY1100 14,PHY1100
21007584,BIO3201 4,BIO3201
21007584,CHE1057 4,CHE1057
21007584,HIS1056 4,HIS1056
21007584,MAT1091 7,MAT1091
21007584,PHY1103 5,PHY1103
21007588,GEO2300 3,GEO2300
21007588,GEO2400 1,GEO2400
21007588,GEO2404 1,GEO2404
21007588,GEO3402 1,GEO3402
21007588,MAT1091 7,MAT1091
21007593,GEO1050 3,GEO1050
21007593,MAT2301 3,MAT2301
21007593,MAT2303 4,MAT2303
21007601,BIO2202 7,BIO2202
21007601,CHE1081 10,CHE1081
21007601,EVF2007 1,EVF2007
21007601,HIS1056 3,HIS1056
21007601,MAT1101 6,MAT1101
21007601,PHI1002 4,PHI1002
21007601,PHY1103 12,PHY1103
21007611,PHY1020 1,PHY1020
21007611,PHY1108 6,PHY1108
21007611,PHY2302 5,PHY2302
21007611,PHY2500 2,PHY2500
21007620,HIS1056 1,HIS1056
21007620,PHY1020 2,PHY1020
21007620,PHY1020 4CTĐB,PHY1020 CTĐB
21007620,PHY1108 2,PHY1108
21007620,PHY1113 6,PHY1113
21007620,PHY2302 2,PHY2302
21007620,PHY2302 8TNL,PHY2302 TNL
21007620,PHY2303 TNL,PHY2303 TNL
21007626,CHE1081 10,CHE1081
21007626,EVS3402 CTĐB,EVS3402 CTĐB
21007626,HIS1056 4,HIS1056
21007626,MAT1092 5,MAT1092
21007626,PHY1100E CLCCNKTMT,PHY1100E CLCCNKTMT
21007628,GEO2300 2,GEO2300
21007628,GEO3237,GEO3237
21007628,HIS1056 4,HIS1056
21007628,MAT1091 5,MAT1091
21007628,PHY1100 13,PHY1100
21007634,CHE1052 5CLCHD,CHE1052 CLCHD
21007634,GEO1050 4,GEO1050
21007634,HIS1056 2,HIS1056
21007634,MAT1092 8CLCCNH,MAT1092 CLCCNH
21007634,PHY1103 14CLCMTKHTT,PHY1103 CLCMTKHTT
21007640,CHE1081 8,CHE1081
21007640,EVS2301 2,EVS2301
21007640,EVS3242 1,EVS3242
21007640,EVS3244 2,EVS3244
21007640,MAT1092 5,MAT1092
21007644,HMO3204,HMO3204
21007644,MAT1092 7,MAT1092
21007644,PHY1103 5,PHY1103
21007657,CHE1080 1,CHE1080
21007657,GEO2300 4,GEO2300
21007657,HIS1056 6,HIS1056
21007657,MAT1091 4,MAT1091
21007657,PHY1100 7,PHY1100
21007665,CHE1052 3CLCCNH,CHE1052 CLCCNH
21007665,HIS1056 4,HIS1056
21007665,MAT1092 9CLCCNH,MAT1092 CLCCNH
21007665,PHY1103 17CLCCNH,PHY1103 CLCCNH
21007670,MAT2502 1,MAT2502
21007670,MAT3500 1,MAT3500
21007670,PHY1100 11,PHY1100
21007670,PHY1103 7,PHY1103
21007681,CHE1052 5CLCHD,CHE1052 CLCHD
21007681,GEO1050 5,GEO1050
21007681,HIS1001 5,HIS1001
21007681,MAT1092 8CLCCNH,MAT1092 CLCCNH
21007681,PHY1103 14CLCMTKHTT,PHY1103 CLCMTKHTT
21007682,CHE1081 10,CHE1081
21007682,EVS2302 5CTĐB,EVS2302 CTĐB
21007682,EVS3402 CTĐB,EVS3402 CTĐB
21007682,MAT1092 11CLCHD,MAT1092 CLCHD
21007682,PHI1002 4,PHI1002
21007682,PHY1020 4CTĐB,PHY1020 CTĐB
21007682,PHY1100E CLCCNKTMT,PHY1100E CLCCNKTMT
21007688,CHE1080 3,CHE1080
21007688,GEO2300 4,GEO2300
21007688,MAT1091 1,MAT1091
21007688,PHY1100 1,PHY1100
21007714,CHE1052,CHE1052
21007714,HIS1056 5,HIS1056
21007714,MAT1092 1,MAT1092
21007714,PHI1002 5,PHI1002
21007714,PHY1103 2,PHY1103
21007722,GEO1050 5,GEO1050
21007722,MAT2317 5CLCMTKHTT,MAT2317 CLCMTKHTT
21007722,MAT2502 6CLCMTKHTT,MAT2502 CLCMTKHTT
21007722,MAT3500 4CLCMTKHTT,MAT3500 CLCMTKHTT
21007722,PHI1002 6,PHI1002
21007723,BIO2202 5,BIO2202
21007723,CHE1081 1,CHE1081
21007723,CHE1081 2,CHE1081
21007723,EVS2302 5CTĐB,EVS2302 CTĐB
21007723,EVS3402 CTĐB,EVS3402 CTĐB
21007723,HIS1056 2,HIS1056
21007723,MAT1092 2,MAT1092
21007723,MAT1101 9,MAT1101
21007723,PHI1002 7,PHI1002
21007723,PHY1100E CLCCNKTMT,PHY1100E CLCCNKTMT
21007723,PHY1103 2,PHY1103
21007729,CHE1052 3CLCCNH,CHE1052 CLCCNH
21007729,MAT1092 10CLCHD,MAT1092 CLCHD
21007729,PHY1103 17CLCCNH,PHY1103 CLCCNH
21007737,GEO1050 5,GEO1050
21007737,PHI1002 11,PHI1002
21007737,PHY1108 6,PHY1108
21007737,PHY1113 2,PHY1113
21007737,PHY2302 3,PHY2302
21007742,CHE1081 2,CHE1081
21007742,EVS2302 5CTĐB,EVS2302 CTĐB
21007742,EVS3402 CTĐB,EVS3402 CTĐB
21007742,GEO1050 2,GEO1050
21007742,MAT1092 1,MAT1092
21007742,MAT2317 4CLCMTKHTT,MAT2317 CLCMTKHTT
21007742,MAT2403 4CLCMTKHTT,MAT2403 CLCMTKHTT
21007742,MAT2502 4CLCMTKHTT,MAT2502 CLCMTKHTT
21007742,PHY1100 7,PHY1100
21007746,CHE1081 10,CHE1081
21007746,EVS2302 1,EVS2302
21007746,EVS3245 1,EVS3245
21007746,HIS1056 1,HIS1056
21007746,MAT1092 6,MAT1092
21007746,MAT1101 13,MAT1101
21007747,CHE1052 2CLCCNH,CHE1052 CLCCNH
21007747,GEO1050 2,GEO1050
21007747,MAT1092 8CLCCNH,MAT1092 CLCCNH
21007747,PHY1103 16CLCCNH,PHY1103 CLCCNH
21007748,PHY1020 3,PHY1020
21007748,PHY1108 4,PHY1108
21007748,PHY1113 3,PHY1113
21007748,PHY2302 4,PHY2302
21007758,GEO1050 5,GEO1050
21007758,HIS1001 11,HIS1001
21007758,MAT2317 5CLCMTKHTT,MAT2317 CLCMTKHTT
21007758,MAT2502 5CLCMTKHTT,MAT2502 CLCMTKHTT
21007758,MAT3500 4CLCMTKHTT,MAT3500 CLCMTKHTT
21007758,PHY1100 9,PHY1100
21007758,POL1001 1,POL1001
21007759,GEO1050 4,GEO1050
21007759,HMO3600,HMO3600
21007759,MAT1092 6,MAT1092
21007759,PHY1103 5,PHY1103
21007759,POL1001 8,POL1001
21007764,BIO3400E 1QTS,BIO3400E QTS
21007764,CHE1081 14QTS,CHE1081 QTS
21007764,GEO1050 5,GEO1050
21007764,MAT1192 8QTS,MAT1192 QTS
21007764,PHY1103 15QTS,PHY1103 QTS
21007768,CHE1052 5CLCHD,CHE1052 CLCHD
21007768,GEO1050 2,GEO1050
21007768,HIS1056 2,HIS1056
21007768,MAT1092 8CLCCNH,MAT1092 CLCCNH
21007768,PHY1103 14CLCMTKHTT,PHY1103 CLCMTKHTT
21007781,CHE1081 1,CHE1081
21007781,EVS2302 5CTĐB,EVS2302 CTĐB
21007781,EVS3402 CTĐB,EVS3402 CTĐB
21007781,MAT1092 5,MAT1092
21007781,PHY1100E CLCCNKTMT,PHY1100E CLCCNKTMT
21007784,PHY1020 2,PHY1020
21007784,PHY1108 1,PHY1108
21007784,PHY1113 5,PHY1113
21007784,PHY2302 1,PHY2302
21007796,BIO3201 2,BIO3201
21007796,CHE1057 1,CHE1057
21007796,GEO1050 3,GEO1050
21007796,PHY1103 10,PHY1103
21007802,CHE1052 2CLCCNH,CHE1052 CLCCNH
21007802,GEO1050 6,GEO1050
21007802,MAT1092 9CLCCNH,MAT1092 CLCCNH
21007802,PHY1103 14CLCMTKHTT,PHY1103 CLCMTKHTT
21007805,CHE1052 2CLCCNH,CHE1052 CLCCNH
21007805,HIS1056 1,HIS1056
21007805,MAT1092 8CLCCNH,MAT1092 CLCCNH
21007805,PHI1002 8,PHI1002
21007805,PHY1020 2,PHY1020
21007805,PHY1103 16CLCCNH,PHY1103 CLCCNH
21007807,GEO1050 4,GEO1050
21007807,MAT2317 4CLCMTKHTT,MAT2317 CLCMTKHTT
21007807,MAT2502 4CLCMTKHTT,MAT2502 CLCMTKHTT
21007807,MAT3500 3CLCMTKHTT,MAT3500 CLCMTKHTT
21007816,CHE1081 9,CHE1081
21007816,EVS2302 5CTĐB,EVS2302 CTĐB
21007816,EVS3402 CTĐB,EVS3402 CTĐB
21007816,HIS1056 4,HIS1056
21007816,MAT1092 1,MAT1092
21007816,PHI1002 4,PHI1002
21007816,PHY1100E CLCCNKTMT,PHY1100E CLCCNKTMT
21007820,GEO1050 4,GEO1050
21007820,MAT2502 2,MAT2502
21007820,MAT3500 2,MAT3500
21007820,PHY1100 12,PHY1100
21007831,BIO2045E 2CLCCNS,BIO2045E CLCCNS
21007831,BIO2403E 1CLCCNS,BIO2403E CLCCNS
21007831,BIO3178 4CLCCNS,BIO3178 CLCCNS
21007832,GEO2300 1,GEO2300
21007832,GEO2304,GEO2304
21007832,GEO2400 2,GEO2400
21007832,HIS1056 5,HIS1056
21007832,MAT1091 3,MAT1091
21007833,GEO2059 1,GEO2059
21007833,GLO2093,GLO2093
21007833,MAT1101 3,MAT1101
21007833,MAT1192 3,MAT1192
21007840,GEO2300 2,GEO2300
21007840,GEO2304,GEO2304
21007840,GEO3237,GEO3237
21007840,HIS1056 6,HIS1056
21007840,MAT1091 3,MAT1091
21007840,PHY1100 7,PHY1100
21007858,GEO1050 6,GEO1050
21007858,PHY1108 3,PHY1108
21007858,PHY1113 1,PHY1113
21007858,PHY2302 3,PHY2302
21007870,HIS1056 1,HIS1056
21007870,PHY1108 2,PHY1108
21007870,PHY1113 6,PHY1113
21007870,PHY2302 2,PHY2302
21007885,CHE1052 5CLCHD,CHE1052 CLCHD
21007885,GEO1050 4,GEO1050
21007885,HIS1001 11,HIS1001
21007885,HIS1056 2,HIS1056
21007885,HIS1056 2,HIS1056
21007885,MAT1092 1,MAT1092
21007885,MAT1092 8CLCCNH,MAT1092 CLCCNH
21007885,MAT1101 6,MAT1101
21007885,PHI1002 10,PHI1002
21007885,PHY1103 10,PHY1103
21007885,PHY1103 14CLCMTKHTT,PHY1103 CLCMTKHTT
21007885,POL1001 6,POL1001
21007889,CHE1080 5,CHE1080
21007889,GEO2300 1,GEO2300
21007889,MAT1091 7,MAT1091
