MSV,classCodeList,subjectCodeList
21009958,"['GEO1050 3', 'MAT2301 4', 'MAT2303 4', 'POL1001 11']","['GEO1050', 'MAT2301', 'MAT2303', 'POL1001']"
21009960,"['CHE1080 1', 'GEO2300 1', 'HIS1056 5', 'MAT1091 5', 'PHY1100 9']","['CHE1080', 'GEO2300', 'HIS1056', 'MAT1091', 'PHY1100']"
21009962,"['CHE1081 1', 'EVS2302 1', 'MAT1092 3', 'PHY1100 13']","['CHE1081', 'EVS2302', 'MAT1092', 'PHY1100']"
21009968,"['CHE1095E TTH', 'CHE1099E 2TTH', 'MAT1092 5', 'PHY1161 1CTĐB']","['CHE1095E TTH', 'CHE1099E TTH', 'MAT1092', 'PHY1161 CTĐB']"
21009972,"['BIO2045E 2CLCCNS', 'BIO2403E 2CLCCNS', 'BIO3178 6CLCCNS', 'CHE1081 12CLCCNS', 'MAT1192 6CLCCNS', 'POL1001 4']","['BIO2045E CLCCNS', 'BIO2403E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS', 'MAT1192 CLCCNS', 'POL1001']"
21009979,"['PHY1020 1', 'PHY1108 5', 'PHY1113 4', 'PHY2302 5']","['PHY1020', 'PHY1108', 'PHY1113', 'PHY2302']"
21009980,"['GEO1050 3', 'MAT2317 5CLCMTKHTT', 'MAT2502 5CLCMTKHTT', 'MAT3500 4CLCMTKHTT']","['GEO1050', 'MAT2317 CLCMTKHTT', 'MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT']"
21009994,"['CHE1080 1', 'GEO2300 4', 'MAT1091 5', 'PHY1100 1']","['CHE1080', 'GEO2300', 'MAT1091', 'PHY1100']"
21100000,"['POL1001 9', 'SMP1012 7', 'SMP2052 6', 'SMP2701 1']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21100003,"['CHE1057 4', 'CHE1081 8', 'POL1001 12']","['CHE1057', 'CHE1081', 'POL1001']"
21100015,"['CHE1057 4', 'CHE1081 8', 'POL1001 12']","['CHE1057', 'CHE1081', 'POL1001']"
21100025,"['BIO2210 2', 'POL1001 2', 'SMP1010 1', 'SMP1012 6']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21100033,"['BIO2210 1', 'CHE1080 2', 'POL1001 2', 'SMP1010 2', 'SMP1012 4']","['BIO2210', 'CHE1080', 'POL1001', 'SMP1010', 'SMP1012']"
21100073,"['BIO2210 4', 'BIO2210 7CLCRHM', 'HIS1001 11', 'POL1001 11', 'POL1001 12', 'SMP1010 1', 'SMP1010 4CLCRHM', 'SMP1012 1', 'SMP2401 3CLCRHM']","['BIO2210', 'BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010', 'SMP1010 CLCRHM', 'SMP1012', 'SMP2401 CLCRHM']"
21100104,"['CHE1057 4', 'CHE1081 2', 'POL1001 3']","['CHE1057', 'CHE1081', 'POL1001']"
21100201,"['CHE1057 4', 'CHE1081 1', 'POL1001 4']","['CHE1057', 'CHE1081', 'POL1001']"
21100232,"['BIO2210 1', 'POL1001 1', 'SMP1010 1', 'SMP1012 1']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21100235,"['BIO2210 2', 'POL1001 3', 'SMP1010 3', 'SMP1012 6']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21100277,"['BIO2210 3', 'POL1001 3', 'SMP1010 1', 'SMP1012 8']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21100299,"['CHE1057 7QTS', 'CHE1077 TNH', 'CHE1081 9']","['CHE1057 QTS', 'CHE1077 TNH', 'CHE1081']"
21100326,"['POL1001 4', 'SMP1012 7', 'SMP2052 5', 'SMP2701 2']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21100338,"['BIO2210 8CLCRHM', 'SMP1010 1', 'SMP1012 8']","['BIO2210 CLCRHM', 'SMP1010', 'SMP1012']"
21100376,"['SMP1012 8', 'SMP2052 5', 'SMP2701 2']","['SMP1012', 'SMP2052', 'SMP2701']"
21100398,"['BIO2210 8CLCRHM', 'HIS1001 9', 'POL1001 9', 'SMP1010 4CLCRHM', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21100426,"['BIO2210 6', 'POL1001 11', 'SMP1010 2', 'SMP1012 3']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21100496,"['POL1001 6', 'SMP1012 7', 'SMP2052 3', 'SMP2701 2']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21100590,"['BIO2210 1', 'POL1001 8', 'SMP1010 1', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21100595,"['BIO2210 8CLCRHM', 'HIS1001 9', 'POL1001 9', 'SMP1010 4CLCRHM', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21100610,"['BIO2210 4', 'POL1001 11', 'SMP1010 2', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21100660,"['POL1001 4', 'SMP1012 8', 'SMP2052 6', 'SMP2701 1']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21100665,"['POL1001 2', 'SMP1012 7', 'SMP2052 5', 'SMP2701 1']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21100726,"['BIO2210 3', 'POL1001 11', 'SMP1010 2', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21100757,"['BIO2210 5', 'SMP1010 1', 'SMP1012 3']","['BIO2210', 'SMP1010', 'SMP1012']"
21100829,"['BIO2210 7CLCRHM', 'HIS1001 7', 'POL1001 3', 'SMP1010 4CLCRHM', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21100897,"['CHE1057 1', 'CHE1081 8', 'CHE1155 4', 'POL1001 10']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21100899,"['BIO2210 6', 'POL1001 4', 'SMP1010 3', 'SMP1012 3']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21100908,"['BIO2210 7CLCRHM', 'SMP1010 4CLCRHM', 'SMP2401 3CLCRHM']","['BIO2210 CLCRHM', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21100951,"['SMP1012 7', 'SMP2052 5', 'SMP2701 1']","['SMP1012', 'SMP2052', 'SMP2701']"
21100957,"['BIO2210 6', 'POL1001 8', 'SMP1010 1', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21101015,"['BIO2210 7CLCRHM', 'HIS1001 6', 'POL1001 9', 'SMP1010 4CLCRHM', 'SMP2401 2CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21101025,"['BIO2210 2', 'POL1001 11', 'SMP1010 1', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21101071,"['BIO2210 7CLCRHM', 'HIS1001 8', 'POL1001 3', 'SMP1010 4CLCRHM', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21101095,"['CHE1057 2', 'CHE1081 8', 'CHE1155 2', 'POL1001 1']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21101146,"['BIO2210 1', 'POL1001 1', 'SMP1010 1', 'SMP1012 1']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21101154,"['BIO2210 8CLCRHM', 'HIS1001 12', 'SMP1010 4CLCRHM', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21101199,"['BIO2210 1', 'POL1001 4', 'SMP1010 2', 'SMP1012 3']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21101218,"['POL1001 6', 'SMP1012 7', 'SMP2052 6', 'SMP2701 2']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21101244,"['CHE1057 2', 'CHE1081 8', 'POL1001 4']","['CHE1057', 'CHE1081', 'POL1001']"
21101289,"['BIO2210 2', 'POL1001 11', 'SMP1010 1', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21101344,"['CHE1057 4', 'CHE1081 1', 'CHE1155 1']","['CHE1057', 'CHE1081', 'CHE1155']"
21101365,"['POL1001 3', 'SMP1012 7', 'SMP2052 5', 'SMP2701 2']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21101432,"['CHE1057 3', 'CHE1081 1', 'CHE1155 6']","['CHE1057', 'CHE1081', 'CHE1155']"
21101433,"['CHE1057 2', 'CHE1081 3', 'CHE1155 3', 'POL1001 7']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21101486,"['BIO2210 7CLCRHM', 'HIS1001 2', 'POL1001 3', 'SMP1010 4CLCRHM', 'SMP2401 3CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21101547,"['BIO2210 2', 'POL1001 3', 'SMP1010 2', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21101571,"['CHE1057 2', 'CHE1081 9', 'POL1001 2']","['CHE1057', 'CHE1081', 'POL1001']"
21101615,"['BIO2210 7CLCRHM', 'HIS1001 9', 'POL1001 11', 'SMP1010 4CLCRHM', 'SMP2401 2CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21101645,"['BIO2210 8CLCRHM', 'HIS1001 9', 'POL1001 9', 'SMP1010 4CLCRHM', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21101654,"['BIO2210 6', 'SMP1010 2', 'SMP1012 3']","['BIO2210', 'SMP1010', 'SMP1012']"
21101710,"['BIO2210 3', 'BIO2210 7CLCRHM', 'HIS1001 6', 'POL1001 11', 'POL1001 9', 'SMP1010 1', 'SMP1010 4CLCRHM', 'SMP1012 1', 'SMP2401 3CLCRHM']","['BIO2210', 'BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010', 'SMP1010 CLCRHM', 'SMP1012', 'SMP2401 CLCRHM']"
21101729,"['CHE1057 2', 'CHE1081 1', 'POL1001 4']","['CHE1057', 'CHE1081', 'POL1001']"
21101740,"['POL1001 6', 'SMP1012 7', 'SMP2052 6', 'SMP2701 2']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21101785,"['SMP1012 8', 'SMP2052 5', 'SMP2701 1']","['SMP1012', 'SMP2052', 'SMP2701']"
21101818,"['CHE1057 1', 'CHE1081 8', 'CHE1155 3', 'POL1001 10']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21101833,"['CHE1057 3', 'CHE1081 1', 'CHE1155 4', 'POL1001 4']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21101886,['SMP2052 3'],['SMP2052']
21101902,"['CHE1057 4', 'CHE1081 9', 'POL1001 9']","['CHE1057', 'CHE1081', 'POL1001']"
21101935,"['SMP1010 1', 'SMP1012 3']","['SMP1010', 'SMP1012']"
21101950,"['BIO2210 1', 'POL1001 12', 'SMP1010 3', 'SMP1012 6']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21101984,"['BIO2210 1', 'POL1001 1', 'SMP1010 2', 'SMP1012 3']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102016,"['CHE1057 1', 'CHE1081 3', 'CHE1155 2', 'POL1001 10']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21102099,"['BIO2210 3', 'POL1001 10', 'SMP1010 3', 'SMP1012 7']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102105,"['BIO2210 1', 'POL1001 4', 'SMP1010 1', 'SMP1012 1']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102110,"['BIO2210 6', 'SMP1010 3', 'SMP1012 8']","['BIO2210', 'SMP1010', 'SMP1012']"
21102130,"['BIO2210 1', 'POL1001 3', 'SMP1010 1', 'SMP1012 3']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102132,"['BIO2210 7CLCRHM', 'HIS1001 6', 'SMP1010 4CLCRHM', 'SMP2401 3CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21102137,"['POL1001 4', 'SMP1012 7', 'SMP2052 6', 'SMP2701 1']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21102176,"['BIO2210 5', 'SMP1010 3', 'SMP1012 3']","['BIO2210', 'SMP1010', 'SMP1012']"
21102191,"['BIO2210 4', 'POL1001 11', 'SMP1010 2', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102250,"['SMP1055 4', 'SMP2052 4', 'SMP2054 2']","['SMP1055', 'SMP2052', 'SMP2054']"
21102253,"['BIO2210 4', 'POL1001 11', 'SMP1010 2', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102269,"['BIO2210 7CLCRHM', 'HIS1001 6', 'POL1001 9', 'SMP1010 4CLCRHM', 'SMP2401 2CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21102302,"['CHE1057 4', 'CHE1081 2', 'POL1001 8']","['CHE1057', 'CHE1081', 'POL1001']"
21102341,"['CHE1057 4', 'CHE1081 1', 'CHE1155 2', 'POL1001 6']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21102342,"['BIO2210 6', 'SMP1010 3', 'SMP1012 3']","['BIO2210', 'SMP1010', 'SMP1012']"
21102469,"['BIO2210 1', 'POL1001 8', 'SMP1010 1', 'SMP1012 1']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102495,"['CHE1057 2', 'CHE1081 1', 'POL1001 3']","['CHE1057', 'CHE1081', 'POL1001']"
21102498,"['BIO2210 5', 'SMP1010 1', 'SMP1012 4', 'SMP2053 2']","['BIO2210', 'SMP1010', 'SMP1012', 'SMP2053']"
21102509,"['CHE1057 1', 'CHE1081 3', 'CHE1155 2', 'POL1001 1']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21102514,"['POL1001 3', 'SMP1012 7', 'SMP2052 5', 'SMP2701 2']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21102532,"['BIO2210 5', 'SMP1010 2', 'SMP1012 3']","['BIO2210', 'SMP1010', 'SMP1012']"
21102540,"['BIO2210 7CLCRHM', 'HIS1001 12', 'POL1001 11', 'SMP1010 4CLCRHM', 'SMP2401 3CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21102609,"['CHE1057 2', 'CHE1081 1', 'POL1001 3']","['CHE1057', 'CHE1081', 'POL1001']"
21102611,"['BIO2210 4', 'POL1001 11', 'SMP1010 2', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102665,"['SMP1012 7', 'SMP2052 5', 'SMP2701 1']","['SMP1012', 'SMP2052', 'SMP2701']"
21102667,"['BIO2210 5', 'POL1001 7', 'SMP1010 2', 'SMP1012 3']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102721,"['BIO2210 3', 'SMP1010 3', 'SMP1012 6']","['BIO2210', 'SMP1010', 'SMP1012']"
21102728,"['BIO2210 3', 'POL1001 12', 'SMP1010 1', 'SMP1012 1']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102735,"['CHE1057 4', 'CHE1081 2', 'POL1001 2']","['CHE1057', 'CHE1081', 'POL1001']"
21102746,"['CHE1057 7QTS', 'CHE1080 2', 'CHE1081 12CLCCNS', 'MAT1101 14', 'SMP1010 3', 'SMP1012 6']","['CHE1057 QTS', 'CHE1080', 'CHE1081 CLCCNS', 'MAT1101', 'SMP1010', 'SMP1012']"
21102752,"['CHE1057 1', 'CHE1081 8', 'CHE1155 4', 'POL1001 10']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21102761,"['BIO2210 4', 'POL1001 11', 'SMP1010 2', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21102766,"['SMP1012 7', 'SMP2052 5', 'SMP2701 2']","['SMP1012', 'SMP2052', 'SMP2701']"
21102810,"['BIO2210 8CLCRHM', 'HIS1001 11', 'POL1001 2', 'SMP1010 4CLCRHM', 'SMP2401 3CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21102815,"['SMP1055 1', 'SMP2052 1', 'SMP2053 2']","['SMP1055', 'SMP2052', 'SMP2053']"
21102867,"['CHE1057 3', 'CHE1081 8']","['CHE1057', 'CHE1081']"
21102880,"['CHE1057 2', 'CHE1081 1', 'CHE1155 1', 'POL1001 10']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21102889,"['CHE1057 2', 'CHE1081 1', 'CHE1155 2', 'POL1001 6']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21102915,"['BIO2210 6', 'SMP1010 3', 'SMP1012 5']","['BIO2210', 'SMP1010', 'SMP1012']"
21103005,"['BIO2210 4', 'POL1001 11', 'SMP1010 2', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103023,"['BIO2210 2', 'POL1001 11', 'SMP1010 1', 'SMP1012 1']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103063,"['BIO2210 8CLCRHM', 'HIS1001 9', 'POL1001 9', 'SMP1010 4CLCRHM', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21103082,"['CHE1057 1', 'CHE1081 7', 'CHE1155 2', 'POL1001 5']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21103155,"['BIO2210 3', 'POL1001 8', 'SMP1010 1', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103206,"['POL1001 9', 'SMP1055 3', 'SMP2052 3', 'SMP2054 2']","['POL1001', 'SMP1055', 'SMP2052', 'SMP2054']"
21103220,"['BIO2210 3', 'POL1001 8', 'SMP1010 1', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103226,"['BIO2210 5', 'POL1001 4', 'SMP1010 1', 'SMP1012 5', 'SMP1012 8', 'SMP2052 5', 'SMP2701 1']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012', 'SMP2052', 'SMP2701']"
21103237,"['POL1001 4', 'SMP1012 8', 'SMP2052 5', 'SMP2701 1']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21103245,"['CHE1057 2', 'CHE1081 9', 'CHE1155 3', 'POL1001 3']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21103292,"['CHE1057 1', 'CHE1081 3', 'CHE1155 3', 'POL1001 6']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21103317,"['BIO2210 5', 'SMP1010 3', 'SMP1012 6']","['BIO2210', 'SMP1010', 'SMP1012']"
21103363,"['CHE1057 3', 'CHE1057 4', 'CHE1081 1', 'CHE1155 2', 'POL1001 10']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21103371,"['CHE1057 1', 'CHE1081 9', 'POL1001 3']","['CHE1057', 'CHE1081', 'POL1001']"
21103381,"['BIO2210 1', 'POL1001 1', 'SMP1010 2', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103392,"['BIO2210 2', 'POL1001 4', 'SMP1010 1', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103415,"['SMP1055 3', 'SMP2052 3', 'SMP2054 2']","['SMP1055', 'SMP2052', 'SMP2054']"
21103423,"['CHE1057 1', 'CHE1081 2']","['CHE1057', 'CHE1081']"
21103517,"['CHE1057 2', 'CHE1081 9', 'CHE1155 2', 'POL1001 3']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21103532,"['CHE1057 3', 'CHE1081 3', 'POL1001 5']","['CHE1057', 'CHE1081', 'POL1001']"
21103582,"['BIO2210 4', 'POL1001 11', 'SMP1010 2', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103590,"['CHE1057 1', 'CHE1081 3', 'CHE1155 3', 'POL1001 6']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21103592,"['CHE1057 4', 'CHE1081 7']","['CHE1057', 'CHE1081']"
21103602,"['BIO2210 3', 'POL1001 6', 'SMP1010 1', 'SMP1012 7']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103608,"['BIO2210 8CLCRHM', 'SMP1010 4CLCRHM', 'SMP2052 5', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'SMP1010 CLCRHM', 'SMP2052', 'SMP2401 CLCRHM']"
21103691,"['CHE1057 4', 'CHE1081 1', 'POL1001 1']","['CHE1057', 'CHE1081', 'POL1001']"
21103692,"['SMP1012 7', 'SMP2052 5', 'SMP2701 1']","['SMP1012', 'SMP2052', 'SMP2701']"
21103708,"['CHE1057 1', 'CHE1081 6', 'POL1001 7']","['CHE1057', 'CHE1081', 'POL1001']"
21103746,"['SMP1012 7', 'SMP2052 6', 'SMP2701 2']","['SMP1012', 'SMP2052', 'SMP2701']"
21103775,"['BIO2210 5', 'POL1001 1', 'SMP1010 2', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103785,"['BIO2210 7CLCRHM', 'HIS1001 6', 'POL1001 8', 'SMP1010 4CLCRHM', 'SMP2401 3CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21103863,"['SMP1012 7', 'SMP2052 5', 'SMP2701 2']","['SMP1012', 'SMP2052', 'SMP2701']"
21103873,"['BIO2210 8CLCRHM', 'HIS1001 9', 'POL1001 9', 'SMP1010 4CLCRHM', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21103875,"['BIO2210 4', 'POL1001 12', 'SMP1010 2', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21103916,"['CHE1057 4', 'CHE1081 10', 'CHE1155 2']","['CHE1057', 'CHE1081', 'CHE1155']"
21103931,"['BIO2210 5', 'SMP1010 2', 'SMP1012 3']","['BIO2210', 'SMP1010', 'SMP1012']"
21103942,"['BIO2210 6', 'SMP1010 3', 'SMP1012 8']","['BIO2210', 'SMP1010', 'SMP1012']"
21104023,"['CHE1057 4', 'CHE1081 9', 'POL1001 8']","['CHE1057', 'CHE1081', 'POL1001']"
21104027,"['BIO2210 3', 'SMP1010 2', 'SMP1012 4']","['BIO2210', 'SMP1010', 'SMP1012']"
21104065,"['BIO2210 8CLCRHM', 'HIS1001 12', 'POL1001 4', 'SMP1010 4CLCRHM', 'SMP2401 3CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21104149,"['BIO2210 1', 'POL1001 1', 'SMP1010 2', 'SMP1012 4']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104162,"['BIO2210 8CLCRHM', 'HIS1001 9', 'POL1001 7', 'SMP1010 4CLCRHM', 'SMP2401 1CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21104182,"['CHE1057 2', 'CHE1081 4', 'CHE1155 1', 'POL1001 2']","['CHE1057', 'CHE1081', 'CHE1155', 'POL1001']"
21104218,"['BIO2210 6', 'SMP1010 2', 'SMP1012 5', 'SMP2052 4']","['BIO2210', 'SMP1010', 'SMP1012', 'SMP2052']"
21104238,"['CHE1057 2', 'CHE1081 1', 'CHE1155 2']","['CHE1057', 'CHE1081', 'CHE1155']"
21104273,"['BIO2210 2', 'POL1001 11', 'SMP1010 3', 'SMP1012 3']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104344,"['BIO2210 3', 'POL1001 10', 'SMP1010 3', 'SMP1012 6']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104367,"['BIO2210 3', 'POL1001 2', 'SMP1010 2', 'SMP1012 1']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104370,"['POL1001 6', 'SMP1012 7', 'SMP2052 6', 'SMP2701 2']","['POL1001', 'SMP1012', 'SMP2052', 'SMP2701']"
21104415,"['SMP1055 3', 'SMP2052 3', 'SMP2054 2']","['SMP1055', 'SMP2052', 'SMP2054']"
21104418,"['CHE1057 2', 'CHE1081 1', 'POL1001 10']","['CHE1057', 'CHE1081', 'POL1001']"
21104449,"['BIO2210 4', 'POL1001 11', 'SMP1010 2', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104458,"['BIO2210 1', 'POL1001 2', 'SMP1010 1', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104486,"['SMP1055 3', 'SMP2052 3', 'SMP2054 2']","['SMP1055', 'SMP2052', 'SMP2054']"
21104515,"['BIO2210 7CLCRHM', 'HIS1001 6', 'POL1001 9', 'SMP1010 4CLCRHM', 'SMP1012 5', 'SMP2401 2CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP1012', 'SMP2401 CLCRHM']"
21104539,"['BIO2210 8CLCRHM', 'HIS1001 6', 'POL1001 9', 'SMP1010 4CLCRHM', 'SMP2401 2CLCRHM']","['BIO2210 CLCRHM', 'HIS1001', 'POL1001', 'SMP1010 CLCRHM', 'SMP2401 CLCRHM']"
21104547,"['BIO2210 2', 'POL1001 7', 'SMP1010 3', 'SMP1012 6']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104558,"['BIO2210 1', 'POL1001 2', 'SMP1010 1', 'SMP1012 2']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104565,"['BIO2210 1', 'POL1001 10', 'SMP1010 1', 'SMP1012 1']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104568,"['CHE1057 2', 'CHE1081 6', 'POL1001 8']","['CHE1057', 'CHE1081', 'POL1001']"
21104725,"['HIS1056 10', 'POL1001 10', 'SMP1010 3', 'SMP2401 2CLCRHM']","['HIS1056', 'POL1001', 'SMP1010', 'SMP2401 CLCRHM']"
21104754,"['CHE1057 2', 'CHE1081 6', 'POL1001 8']","['CHE1057', 'CHE1081', 'POL1001']"
21104762,"['BIO2210 2', 'POL1001 10', 'SMP1010 1', 'SMP1012 3']","['BIO2210', 'POL1001', 'SMP1010', 'SMP1012']"
21104767,"['SMP1012 8', 'SMP2052 6', 'SMP2701 1']","['SMP1012', 'SMP2052', 'SMP2701']"
21104805,"['SMP1012 7', 'SMP2052 5', 'SMP2701 1']","['SMP1012', 'SMP2052', 'SMP2701']"
